,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed
1605,1005.9,32.9,30.1,29.3,26.3,81.0,83.0,2.1,230.0,16.3
1606,1006.8,32.8,30.0,28.1,24.0,76.0,48.0,7.8,10.0,11.3
1607,1007.9,32.0,29.7,28.0,25.2,70.0,38.0,9.1,220.0,11.8
1608,1009.9,33.7,29.1,28.9,25.7,79.0,56.0,7.1,100.0,39.5
1609,1008.2,33.9,29.1,26.4,24.4,79.0,83.0,6.4,230.0,24.5
1610,1009.7,32.4,30.7,29.1,26.3,87.0,78.0,6.3,220.0,46.3
1611,1008.9,33.7,30.6,28.9,26.7,87.0,84.0,3.3,230.0,24.2
1612,1009.5,33.7,30.7,26.8,24.3,74.0,72.0,7.7,210.0,15.9
1613,1008.5,34.2,30.1,28.7,24.4,72.0,22.0,10.5,240.0,9.5
1614,1008.7,34.8,30.4,28.4,26.3,80.0,81.0,6.4,290.0,7.4
1615,1006.5,34.8,30.0,26.3,24.3,60.0,38.0,11.4,220.0,9.2
1616,1008.2,33.2,30.4,29.0,24.0,72.0,35.0,11.4,180.0,9.1
1617,1005.5,33.1,30.0,28.4,26.1,81.0,88.0,0.1,240.0,15.2
1618,1007.9,33.0,30.1,27.8,25.1,76.0,32.0,6.4,220.0,11.7
1619,1005.3,34.0,30.2,28.0,25.0,75.0,41.0,12.0,220.0,12.5
1620,1006.5,33.2,30.7,28.7,26.2,89.0,88.0,1.3,190.0,15.4
1621,1006.5,32.6,29.8,27.4,25.0,85.0,74.0,6.7,100.0,12.6
1622,1008.4,32.0,29.6,27.3,25.3,82.0,69.0,9.1,220.0,26.0
1623,1007.9,33.3,30.1,28.1,26.1,80.0,83.0,6.9,230.0,27.6
1624,1007.8,32.0,29.0,27.7,26.5,78.0,84.0,6.5,210.0,27.1
1625,1007.7,34.7,30.7,28.4,25.0,74.0,44.0,8.4,210.0,10.9
1626,1008.9,31.4,29.4,27.5,26.7,86.0,84.0,1.2,220.0,28.6
1627,1007.7,31.2,28.9,25.8,24.7,84.0,67.0,7.9,220.0,12.8
1628,1005.5,31.7,29.0,27.2,24.8,79.0,67.0,4.2,190.0,33.0
1629,999.6,32.3,29.9,26.9,26.0,77.0,84.0,7.1,180.0,23.5
1630,1008.1,33.8,30.0,28.0,26.3,86.0,81.0,2.1,240.0,30.6
1631,1006.8,35.3,31.3,28.0,26.4,75.0,32.0,10.6,150.0,12.5
1632,1003.5,29.7,27.8,26.0,25.9,86.0,88.0,0.0,230.0,13.1
1633,1005.5,31.4,28.9,26.3,26.3,87.0,80.0,5.9,230.0,14.2
1634,1009.4,31.2,28.4,26.5,25.8,85.0,88.0,0.7,220.0,18.6
1635,1007.9,32.0,29.2,27.7,25.1,82.0,57.0,5.1,270.0,26.2
1636,1002.5,34.0,30.7,27.0,26.2,83.0,77.0,3.7,230.0,13.1
1637,1008.6,33.0,30.7,27.0,26.7,79.0,86.0,2.5,230.0,25.0
1638,1009.9,32.7,30.1,28.9,26.1,81.0,53.0,5.0,220.0,15.0
1639,1009.1,34.7,30.6,28.2,25.8,87.0,85.0,1.1,220.0,17.2
1640,1006.1,35.1,30.3,27.3,26.3,85.0,80.0,5.6,230.0,22.5
1641,1010.7,30.8,28.7,27.6,25.3,78.0,51.0,9.2,200.0,20.5
1642,1010.9,34.0,30.6,27.9,26.0,84.0,73.0,2.8,280.0,16.4
1643,1010.9,32.8,29.9,28.0,25.3,80.0,83.0,6.3,230.0,15.5
1644,1005.0,32.2,29.3,25.4,25.0,72.0,49.0,8.3,270.0,24.3
1645,1007.6,34.7,31.4,26.0,26.4,80.0,28.0,11.2,170.0,9.9
1646,1007.9,31.7,28.1,26.4,24.8,78.0,29.0,7.1,220.0,8.3
1647,1000.0,33.0,30.0,29.0,25.3,77.0,38.0,10.0,170.0,15.3
1648,1008.1,32.2,28.9,26.9,25.6,77.0,47.0,8.8,100.0,16.0
1649,1008.8,32.8,29.1,26.4,25.7,84.0,88.0,2.2,210.0,9.5
1650,1009.9,33.3,29.4,28.4,25.2,81.0,80.0,6.9,220.0,16.0
1651,1009.1,32.1,29.3,27.4,25.4,84.0,80.0,6.5,220.0,17.2
1652,1008.1,32.0,29.1,27.1,26.1,81.0,82.0,2.2,230.0,17.3
1653,1009.3,33.0,30.7,28.4,24.5,72.0,32.0,10.4,260.0,21.8
1654,1007.9,33.5,30.1,27.8,24.5,74.0,43.0,10.8,20.0,8.0
1655,1008.9,32.0,29.4,27.5,25.4,79.0,78.0,6.4,10.0,11.1
1656,1009.4,33.4,30.2,28.2,24.5,82.0,78.0,8.8,230.0,22.1
1657,1008.8,33.3,30.1,27.9,24.3,75.0,48.0,10.1,220.0,15.8
1658,1009.2,32.2,29.6,26.8,24.8,78.0,44.0,10.0,190.0,11.0
1659,1006.4,35.8,30.2,28.8,24.9,80.0,33.0,11.4,230.0,14.5
1660,999.0,35.2,31.0,28.1,26.1,77.0,57.0,10.1,160.0,12.0
1661,1007.8,35.6,31.3,26.9,26.3,80.0,83.0,6.5,20.0,25.5
1662,1010.9,31.7,28.4,26.0,25.4,84.0,84.0,2.2,40.0,17.2
1663,1006.6,33.0,28.2,26.2,24.4,75.0,72.0,8.5,220.0,9.8
1664,1011.6,34.0,31.1,26.8,26.1,87.0,80.0,8.3,160.0,13.0
1665,1009.9,32.2,28.2,26.3,25.6,86.0,85.0,1.0,220.0,7.9
1666,1011.1,31.5,28.9,26.7,25.7,89.0,81.0,2.5,100.0,24.4
1667,1010.4,31.0,29.6,26.9,26.5,81.0,77.0,4.6,90.0,19.8
1668,1005.1,32.4,30.0,29.2,25.2,82.0,81.0,3.6,200.0,15.3
1669,1006.2,30.6,28.8,25.2,25.1,65.0,55.0,3.4,70.0,18.0
1670,1011.1,31.9,28.3,26.6,24.3,85.0,88.0,1.0,80.0,14.6
1671,1008.5,31.5,28.4,26.8,24.3,81.0,82.0,6.0,230.0,25.2
1672,1005.9,30.0,29.9,28.1,25.8,82.0,69.0,6.9,300.0,17.2
1673,1005.3,28.7,27.4,25.4,24.4,89.0,87.0,0.1,220.0,22.5
1674,1008.3,31.0,28.1,26.8,25.9,79.0,87.0,1.5,220.0,25.1
1675,1006.5,31.8,28.3,26.7,25.3,81.0,88.0,3.6,220.0,12.6
1676,1008.2,31.7,29.8,27.7,23.4,81.0,70.0,9.4,130.0,10.0
1677,1008.5,32.0,29.8,28.1,25.3,81.0,78.0,6.7,300.0,21.9
1678,1006.9,35.1,31.0,26.5,25.0,76.0,60.0,10.8,60.0,12.6
1679,1001.5,33.9,30.6,26.3,24.8,74.0,41.0,9.8,70.0,12.3
1680,1005.4,31.9,28.2,25.6,23.3,81.0,40.0,9.8,280.0,8.3
1681,1005.9,28.6,27.8,25.4,25.3,91.0,88.0,0.1,190.0,11.7
1682,1007.8,30.7,27.8,26.5,24.5,84.0,87.0,0.3,230.0,20.4
1683,1007.9,31.4,28.3,26.5,25.0,81.0,88.0,3.2,220.0,15.7
1684,1008.1,29.6,26.5,25.0,23.2,78.0,43.0,9.8,110.0,8.9
1685,1008.3,30.1,26.8,24.5,24.1,81.0,67.0,7.5,100.0,6.1
1686,1005.2,29.1,26.5,25.5,25.4,89.0,88.0,0.8,60.0,19.3
1687,1008.1,28.2,26.0,24.8,24.7,89.0,84.0,1.2,180.0,8.1
1688,1010.4,29.7,27.8,26.4,25.8,73.0,78.0,6.8,100.0,8.9
1689,1008.5,29.5,26.5,25.4,25.4,84.0,88.0,1.1,80.0,22.5
1690,1007.5,32.1,29.5,28.4,23.1,79.0,60.0,7.5,180.0,22.0
1691,1011.0,30.8,27.7,25.5,23.1,84.0,72.0,8.5,140.0,11.8
1692,1009.5,31.0,29.8,28.2,24.5,78.0,78.0,7.7,220.0,26.4
1693,1008.7,32.9,29.4,26.7,25.8,78.0,84.0,3.6,220.0,20.0
1694,1011.1,29.1,26.7,24.8,23.3,79.0,78.0,4.6,220.0,25.2
1695,1011.0,28.3,27.2,25.9,22.5,75.0,32.0,8.5,20.0,5.7
1696,1008.8,31.2,28.1,26.9,25.8,86.0,83.0,2.5,220.0,38.0
1697,1010.4,30.3,27.6,25.5,21.9,80.0,68.0,7.6,60.0,36.0
1698,1012.7,28.5,25.9,24.5,22.9,82.0,60.0,9.3,60.0,15.0
1699,1013.3,31.3,28.7,26.9,24.7,76.0,75.0,2.8,120.0,18.8
1700,1013.2,31.7,28.0,26.8,24.4,76.0,46.0,8.8,220.0,30.5
1701,1011.4,30.8,28.2,26.9,25.2,78.0,76.0,3.9,200.0,25.0
1702,1007.9,29.2,28.2,26.7,25.9,85.0,88.0,0.4,70.0,28.4
1703,1011.4,27.9,26.6,25.4,25.6,90.0,85.0,1.2,190.0,15.0
1704,1014.8,31.9,28.0,26.5,24.8,74.0,46.0,7.6,50.0,12.6
1705,1013.0,31.7,28.3,26.8,25.3,81.0,84.0,2.1,140.0,8.1
1706,1011.4,31.5,28.7,26.4,24.5,82.0,84.0,3.6,180.0,13.9
1707,1009.9,31.3,29.7,26.8,24.5,77.0,83.0,0.7,220.0,37.0
1708,1006.2,31.0,29.7,28.0,26.3,73.0,88.0,2.1,230.0,38.3
1709,1006.6,29.4,27.5,25.8,25.5,86.0,82.0,1.6,70.0,13.0
1710,1006.4,30.6,28.6,26.4,24.8,80.0,83.0,0.6,190.0,23.9
1711,1007.4,30.4,28.8,26.8,24.8,58.0,46.0,9.1,230.0,16.0
1712,1011.4,32.0,29.8,26.8,22.1,73.0,50.0,10.0,10.0,12.0
1713,1010.1,29.3,27.8,26.3,25.4,82.0,83.0,3.1,90.0,20.7
1714,1011.5,29.7,27.9,25.8,25.5,81.0,88.0,2.5,80.0,15.7
1715,1008.1,29.7,26.9,24.3,24.4,87.0,78.0,3.5,220.0,37.9
1716,1008.7,30.1,28.0,27.9,26.3,91.0,89.0,2.1,80.0,25.0
1717,1011.2,28.9,26.7,24.8,23.9,86.0,65.0,5.2,90.0,50.7
1718,1014.1,27.6,26.4,25.5,25.8,93.0,88.0,0.4,100.0,16.1
1719,1005.9,28.8,27.5,26.0,25.0,93.0,88.0,0.0,230.0,25.0
1720,1012.2,28.2,26.4,25.4,24.4,89.0,90.0,1.2,40.0,19.8
1721,1008.2,29.5,26.6,24.9,24.2,82.0,87.0,0.4,220.0,13.2
1722,1005.3,28.7,25.3,23.5,22.3,88.0,84.0,1.2,30.0,7.9
1723,1017.5,31.3,28.0,25.5,26.3,84.0,89.0,2.2,170.0,13.8
1724,1018.1,27.5,26.2,24.0,23.2,77.0,53.0,11.0,230.0,11.1
1725,1016.8,31.1,28.8,26.1,24.3,82.0,79.0,5.0,300.0,10.3
1726,1016.3,30.0,28.3,26.8,24.7,79.0,49.0,4.2,180.0,31.7
1727,1016.4,30.5,26.8,24.2,23.1,76.0,56.0,5.7,180.0,23.2
1728,1018.6,26.0,24.4,22.4,22.3,92.0,89.0,0.4,80.0,25.1
1729,1017.8,30.3,27.1,24.8,24.8,81.0,72.0,7.7,230.0,11.9
1730,1011.5,26.2,23.9,22.9,22.8,93.0,84.0,1.6,80.0,41.3
1731,1018.8,29.8,27.9,26.3,23.1,78.0,79.0,3.6,70.0,11.1
1732,1015.6,28.2,26.6,25.4,25.4,87.0,82.0,0.3,80.0,25.1
1733,1017.8,24.9,22.8,21.1,19.9,81.0,83.0,2.4,60.0,23.7
1734,1017.3,24.4,23.9,21.3,19.6,79.0,47.0,9.5,80.0,9.1
1735,1016.0,28.7,26.0,25.3,22.8,89.0,81.0,2.1,220.0,17.2
1736,1012.0,30.8,27.0,24.0,20.6,75.0,48.0,9.1,10.0,21.6
1737,1016.8,26.6,25.4,24.7,21.4,79.0,77.0,3.4,80.0,27.1
1738,1017.8,27.7,24.2,23.8,22.4,83.0,82.0,7.6,80.0,15.9
1739,1016.4,25.1,23.1,21.1,21.8,80.0,61.0,7.8,80.0,12.1
1740,1017.1,29.8,25.4,23.7,21.4,77.0,83.0,6.0,70.0,15.5
1741,1016.7,26.3,25.8,24.5,22.0,83.0,80.0,6.5,70.0,28.4
1742,1011.5,28.6,25.3,22.5,22.9,80.0,67.0,8.8,80.0,33.4
1743,1019.9,26.6,24.9,22.3,19.5,76.0,44.0,8.8,50.0,18.0
1744,1018.8,26.6,24.3,23.1,19.7,79.0,78.0,3.0,80.0,29.0
1745,1010.5,28.3,25.5,23.2,19.6,74.0,49.0,7.8,90.0,39.5
1746,1013.0,28.7,25.9,24.0,23.2,80.0,81.0,1.0,70.0,15.9
1747,1014.1,28.2,24.1,22.5,20.8,83.0,71.0,6.8,90.0,22.0
1748,1014.9,25.3,23.3,22.3,20.4,78.0,80.0,1.0,40.0,29.7
1749,1015.0,27.1,24.5,21.0,21.6,81.0,81.0,3.5,40.0,13.2
1750,1017.7,27.7,25.9,23.4,21.1,81.0,86.0,2.5,80.0,24.5
1751,1013.0,30.2,26.3,24.2,21.8,83.0,84.0,3.1,70.0,14.5
1752,1010.3,30.6,27.0,25.5,23.4,84.0,58.0,7.7,100.0,14.8
1753,1012.5,26.7,24.5,23.7,22.6,77.0,84.0,3.5,80.0,22.0
1754,1018.1,26.8,24.5,23.1,22.2,82.0,81.0,1.6,80.0,26.7
1755,1016.8,26.0,24.8,23.7,21.4,85.0,83.0,0.0,70.0,31.7
1756,1017.2,28.9,25.2,23.7,19.1,87.0,82.0,2.0,70.0,16.2
1757,1014.8,28.2,25.5,24.0,22.1,87.0,80.0,3.5,40.0,15.8
1758,1015.2,26.3,23.1,21.3,20.7,91.0,88.0,0.0,50.0,20.5
1759,1018.9,24.5,23.7,20.4,16.0,93.0,88.0,2.9,50.0,25.0
1760,1018.3,27.4,25.8,24.2,23.7,88.0,84.0,3.9,80.0,14.5
1761,1017.7,25.3,24.9,22.8,21.6,82.0,83.0,3.5,50.0,8.3
1762,1016.4,27.2,25.4,24.0,22.9,84.0,85.0,3.4,40.0,8.0
1763,1017.7,26.8,25.8,22.1,21.3,81.0,88.0,2.4,70.0,8.6
1764,1019.0,28.4,25.9,23.1,21.6,84.0,81.0,2.3,70.0,7.9
1765,1014.3,28.2,26.6,23.4,23.8,79.0,47.0,4.9,70.0,24.8
1766,1015.0,27.9,26.1,25.2,23.5,89.0,88.0,2.4,80.0,21.8
1767,1017.1,29.1,26.0,24.9,23.3,84.0,77.0,4.6,70.0,12.4
1768,1014.6,29.1,25.8,23.3,22.3,84.0,70.0,6.7,40.0,9.1
1769,1015.2,25.8,22.2,18.9,14.6,75.0,56.0,5.9,70.0,14.3
1770,1014.3,22.2,20.7,20.1,20.4,92.0,88.0,0.0,50.0,13.0
1771,1017.0,24.8,22.1,20.6,19.4,90.0,87.0,2.7,70.0,39.9
1772,1021.1,22.3,19.6,19.3,16.3,78.0,58.0,1.1,30.0,11.1
1773,1016.8,25.6,22.1,21.0,19.8,92.0,88.0,0.1,70.0,28.8
1774,1018.5,21.3,18.3,17.2,15.1,86.0,88.0,0.7,50.0,17.2
1775,1018.0,21.5,20.9,19.3,19.3,91.0,84.0,1.1,70.0,33.4
1776,1015.1,27.5,23.7,22.2,21.3,91.0,93.0,5.9,70.0,22.5
1777,1021.6,23.4,19.7,18.5,15.4,80.0,78.0,0.0,70.0,16.4
1778,1015.5,23.7,21.5,20.2,18.8,87.0,88.0,0.5,80.0,29.0
1779,1019.8,20.1,19.2,18.4,16.8,82.0,91.0,0.0,70.0,38.0
1780,1020.5,21.3,17.5,15.3,14.3,78.0,46.0,9.7,70.0,11.9
1781,1017.7,20.6,17.8,15.5,13.3,79.0,85.0,5.9,20.0,24.2
1782,1017.4,18.4,17.4,16.5,15.3,95.0,95.0,0.0,10.0,24.4
1783,1017.9,21.2,19.4,17.2,16.8,95.0,95.0,0.0,50.0,16.4
1784,1018.5,20.6,18.1,16.3,15.3,93.0,93.0,0.4,80.0,20.3
1785,1018.3,18.5,18.0,17.2,16.4,95.0,95.0,0.0,40.0,13.0
1786,1020.2,20.7,18.6,17.7,14.2,70.0,38.0,9.1,20.0,24.5
1787,1022.8,21.3,18.6,16.2,15.3,59.0,46.0,8.4,70.0,29.8
1788,1017.1,18.2,17.8,16.8,15.4,93.0,95.0,0.1,60.0,20.5
1789,1020.4,17.2,15.5,14.6,12.9,92.0,88.0,0.0,20.0,31.7
1790,1021.8,16.5,15.3,12.7,13.9,76.0,86.0,0.1,10.0,21.8
1791,1020.6,17.1,13.2,12.7,9.3,59.0,84.0,0.0,10.0,22.3
1792,1025.6,20.3,18.0,17.7,13.5,75.0,77.0,1.0,20.0,26.0
1793,1024.8,17.1,15.0,14.4,13.4,75.0,59.0,8.7,60.0,29.7
1794,1019.8,16.2,15.4,14.6,12.0,95.0,95.0,0.0,50.0,15.7
1795,1020.3,17.3,16.6,15.3,13.6,92.0,86.0,0.0,20.0,28.4
1796,1020.9,18.8,16.1,14.7,12.1,75.0,81.0,1.6,30.0,13.8
1797,1024.1,17.4,16.4,14.9,11.2,75.0,43.0,6.5,30.0,21.5
1798,1022.5,20.6,16.6,14.8,11.5,65.0,49.0,9.1,10.0,27.4
1799,1023.6,17.4,14.8,11.6,11.6,77.0,88.0,0.1,50.0,25.1
1800,1024.1,17.5,14.8,14.0,10.0,73.0,88.0,0.0,20.0,29.0
1801,1022.3,15.5,13.7,11.6,1.7,95.0,94.0,0.0,20.0,33.2
1802,1018.4,21.4,18.8,17.5,18.1,70.0,67.0,2.9,20.0,12.3
1803,1022.9,21.4,19.4,18.6,17.4,70.0,59.0,5.7,20.0,10.3
1804,1022.4,18.0,14.8,13.6,11.6,75.0,88.0,0.0,30.0,20.0
1805,1016.8,23.5,22.2,20.1,18.0,75.0,79.0,4.5,80.0,25.5
1806,1018.9,21.3,19.7,18.3,15.5,86.0,83.0,0.6,20.0,20.5
1807,1021.3,15.5,13.8,11.6,11.6,93.0,88.0,0.0,20.0,24.2
1808,1020.6,16.2,15.2,14.6,14.7,93.0,88.0,0.1,60.0,33.4
1809,1020.6,18.8,16.5,13.9,12.0,73.0,90.0,0.0,40.0,30.3
1810,1023.4,20.6,18.8,16.4,15.0,58.0,57.0,9.0,60.0,19.2
1811,1016.8,22.3,20.7,20.4,19.6,90.0,88.0,0.0,50.0,28.3
1812,1018.0,18.6,17.7,15.8,14.9,79.0,91.0,0.0,70.0,26.1
1813,1016.7,22.9,20.3,19.1,17.6,85.0,89.0,0.6,40.0,22.2
1814,1022.4,21.3,20.7,19.6,16.4,76.0,44.0,3.0,50.0,24.9
1815,1024.0,20.3,20.5,17.8,14.5,77.0,86.0,0.0,60.0,34.3
1816,1020.4,19.6,18.0,16.4,13.3,77.0,91.0,0.0,20.0,28.6
1817,1017.7,20.6,16.8,14.6,12.1,79.0,80.0,2.3,60.0,33.0
1818,1017.5,17.5,16.4,15.8,15.9,85.0,91.0,1.5,50.0,19.0
1819,1016.7,16.7,15.5,14.8,13.6,97.0,93.0,0.0,50.0,25.1
1820,1015.2,17.5,16.6,15.6,15.5,95.0,88.0,0.0,60.0,37.7
1821,1011.5,20.9,17.4,16.6,16.0,87.0,90.0,0.6,20.0,23.3
1822,1012.6,20.5,19.2,18.4,17.9,93.0,93.0,0.0,30.0,31.9
1823,1014.3,19.7,18.4,16.4,16.4,82.0,81.0,2.4,20.0,30.0
1824,1013.3,17.4,16.6,15.3,15.4,96.0,91.0,1.6,60.0,43.8
1825,1013.4,16.2,15.2,13.9,15.9,86.0,88.0,0.0,20.0,43.1
1826,1014.3,23.1,20.7,17.6,18.5,92.0,88.0,0.6,70.0,41.4
1827,1014.9,16.4,15.3,14.4,14.0,96.0,100.0,0.0,50.0,55.5
1828,1032.3,17.3,17.3,16.7,16.6,73.0,83.0,0.0,30.0,19.3
1829,1027.9,17.3,14.8,11.7,9.6,77.0,89.0,0.0,20.0,42.0
1830,1025.9,17.0,13.7,12.4,9.8,96.0,94.0,0.0,30.0,21.9
1831,1020.8,12.2,10.2,7.7,2.7,46.0,29.0,9.0,20.0,26.0
1832,1017.8,17.2,17.9,16.0,15.7,98.0,93.0,0.0,40.0,59.5
1833,1022.9,11.6,11.3,10.9,8.4,59.0,86.0,0.0,30.0,28.6
1834,1027.6,17.2,15.5,12.7,9.9,76.0,89.0,0.5,20.0,48.0
1835,1013.7,16.3,15.2,14.6,13.3,90.0,100.0,0.0,70.0,30.0
1836,1027.5,14.3,13.4,11.6,3.4,72.0,95.0,0.0,20.0,22.0
1837,1011.5,18.6,17.4,15.4,16.0,77.0,88.0,0.1,30.0,32.5
1838,1024.3,17.4,12.9,10.9,8.1,77.0,93.0,0.0,20.0,26.8
1839,1023.3,18.2,16.5,14.5,12.5,72.0,51.0,10.0,30.0,11.3
1840,1034.6,10.4,8.7,7.0,2.4,46.0,19.0,10.0,20.0,34.3
1841,1024.7,15.1,13.7,11.6,6.0,59.0,86.0,10.2,20.0,19.3
1842,1024.3,14.3,13.3,12.5,10.7,73.0,88.0,0.1,60.0,32.9
1843,1024.4,19.1,17.4,14.6,13.0,70.0,46.0,10.1,60.0,11.3
1844,1023.8,20.2,16.6,14.4,11.4,78.0,2.0,10.2,40.0,9.6
1845,1020.6,15.3,13.8,11.4,3.9,76.0,93.0,0.0,20.0,40.0
1846,1025.4,20.1,18.4,15.2,13.3,74.0,72.0,7.6,20.0,9.2
1847,1014.6,18.5,17.3,16.1,16.1,98.0,100.0,0.0,50.0,20.0
1848,1012.5,22.8,20.9,19.6,19.0,86.0,88.0,0.0,200.0,22.5
1849,1019.9,20.5,19.6,17.6,16.4,90.0,97.0,0.0,40.0,26.8
1850,1013.7,19.4,18.1,17.2,15.3,96.0,96.0,0.0,10.0,14.3
1851,1013.4,18.9,17.7,16.9,16.8,90.0,89.0,1.2,70.0,44.7
1852,1013.3,24.3,21.5,19.9,19.3,91.0,78.0,1.5,40.0,14.5
1853,1013.7,24.9,21.3,20.5,19.2,89.0,88.0,0.6,70.0,32.4
1854,1021.3,25.5,20.6,19.1,12.3,70.0,38.0,9.6,20.0,11.3
1855,1015.0,24.8,22.4,20.8,17.8,79.0,80.0,3.6,70.0,33.5
1856,1013.0,24.9,22.2,20.3,19.9,81.0,88.0,2.2,20.0,25.9
1857,1013.1,24.6,21.3,19.1,20.6,90.0,81.0,2.1,40.0,23.3
1858,1014.7,24.3,22.2,20.7,16.9,79.0,85.0,2.4,20.0,25.0
1859,1023.6,23.8,20.7,19.2,15.0,71.0,53.0,10.0,70.0,43.1
1860,1014.5,19.7,17.8,16.9,16.8,95.0,95.0,0.0,30.0,22.3
1861,1017.7,17.1,16.1,15.6,15.5,95.0,93.0,0.0,40.0,14.5
1862,1020.6,25.1,21.8,19.2,16.4,71.0,88.0,0.6,20.0,40.0
1863,1016.7,18.5,16.5,15.6,14.8,95.0,95.0,0.0,60.0,40.4
1864,1015.8,20.4,18.4,17.2,15.0,74.0,90.0,0.0,70.0,33.5
1865,1018.2,25.3,22.4,20.3,19.8,83.0,81.0,1.8,70.0,9.2
1866,1017.0,24.8,22.3,20.3,17.3,82.0,49.0,6.5,60.0,20.5
1867,1026.9,18.1,17.4,16.6,12.6,79.0,72.0,6.5,40.0,19.0
1868,1020.5,15.2,14.6,14.6,12.5,90.0,80.0,0.0,50.0,39.5
1869,1017.0,16.7,15.5,14.7,14.6,82.0,94.0,0.0,70.0,41.4
1870,1015.0,20.3,18.1,17.1,15.5,91.0,87.0,0.7,40.0,14.0
1871,1013.0,15.8,15.3,14.7,11.0,79.0,93.0,0.0,70.0,39.5
1872,1014.6,20.3,18.4,15.7,16.4,94.0,91.0,0.3,20.0,10.2
1873,1013.7,22.3,20.1,18.8,19.2,91.0,80.0,0.0,40.0,12.4
1874,1020.4,15.8,12.5,11.8,11.1,75.0,88.0,0.0,20.0,21.9
1875,1013.4,21.0,19.0,17.1,18.7,95.0,100.0,0.0,50.0,28.6
1876,1018.2,22.6,18.2,17.7,16.0,96.0,99.0,0.0,60.0,22.5
1877,1017.8,15.5,13.6,11.4,11.1,96.0,100.0,0.0,20.0,34.2
1878,1020.9,17.3,15.4,13.4,9.6,93.0,95.0,0.0,20.0,18.8
1879,1017.7,23.0,20.8,18.2,15.0,77.0,53.0,10.2,70.0,39.5
1880,1015.6,19.1,17.5,16.8,16.6,97.0,95.0,0.0,40.0,23.2
1881,1018.9,16.3,15.3,14.2,13.3,92.0,95.0,0.0,70.0,34.8
1882,1012.2,24.8,21.6,19.6,19.1,87.0,88.0,0.6,50.0,16.4
1883,1012.0,25.2,21.3,20.2,19.9,79.0,88.0,2.0,80.0,26.8
1884,1018.4,25.3,21.2,19.9,18.2,83.0,85.0,3.2,40.0,13.8
1885,1012.2,20.4,17.8,16.9,16.1,90.0,90.0,2.1,60.0,39.7
1886,1014.9,20.8,18.1,16.9,15.8,78.0,88.0,0.0,20.0,39.3
1887,1015.5,17.4,16.6,15.4,15.7,98.0,99.0,0.0,60.0,36.0
1888,1018.4,17.2,16.3,15.3,15.3,95.0,100.0,0.2,30.0,41.3
1889,1020.4,16.2,15.9,14.5,9.5,72.0,44.0,10.7,20.0,35.3
1890,1018.4,19.2,17.3,16.4,11.8,62.0,46.0,10.9,40.0,20.5
1891,1020.4,23.1,18.3,17.4,16.8,64.0,29.0,6.7,20.0,29.2
1892,1016.8,23.1,18.4,17.2,20.5,68.0,19.0,10.2,40.0,24.8
1893,1022.7,17.3,15.7,12.3,11.8,78.0,40.0,9.1,20.0,38.3
1894,1016.5,17.1,16.3,15.3,13.7,79.0,89.0,0.0,20.0,28.8
1895,1013.0,21.6,20.9,19.0,18.9,92.0,87.0,2.5,30.0,22.8
1896,1017.9,16.7,15.6,14.0,11.0,92.0,93.0,0.0,40.0,20.4
1897,1016.2,25.4,22.4,21.0,20.6,92.0,88.0,0.4,40.0,17.2
1898,1015.9,23.3,21.1,20.5,17.3,96.0,88.0,0.1,80.0,7.9
1899,1013.9,24.9,22.3,20.6,21.4,86.0,88.0,0.2,80.0,19.7
1900,1013.1,25.2,23.1,20.7,20.7,86.0,83.0,5.6,30.0,30.0
1901,1013.2,24.9,23.3,21.1,22.3,95.0,81.0,0.0,50.0,28.7
1902,1015.4,26.5,23.2,21.0,21.9,80.0,80.0,0.5,20.0,14.6
1903,1015.4,25.9,24.5,23.8,12.5,79.0,38.0,10.4,60.0,9.8
1904,1011.6,25.5,23.8,22.5,21.5,87.0,88.0,1.6,70.0,35.1
1905,1015.2,25.3,24.8,23.1,23.2,92.0,85.0,0.3,190.0,20.5
1906,1011.1,24.9,22.4,20.2,19.9,78.0,85.0,1.1,60.0,5.7
1907,1016.5,26.4,23.3,20.6,22.1,80.0,78.0,1.6,200.0,11.9
1908,1011.6,26.0,24.3,23.1,22.6,93.0,86.0,0.1,70.0,18.1
1909,1012.5,26.6,24.7,23.5,18.8,76.0,81.0,0.3,60.0,15.3
1910,1020.3,27.5,24.4,24.4,20.4,76.0,77.0,1.5,50.0,13.0
1911,1012.9,25.9,25.9,24.4,23.3,91.0,88.0,1.5,90.0,31.8
1912,1012.5,27.9,25.5,22.4,23.8,92.0,89.0,0.7,170.0,11.7
1913,1013.5,27.6,25.8,23.6,23.5,86.0,84.0,0.6,70.0,15.7
1914,1008.5,27.6,25.4,24.0,24.2,94.0,85.0,1.5,40.0,14.2
1915,1012.3,27.3,25.1,23.4,22.6,89.0,83.0,6.0,90.0,32.2
1916,1012.5,23.4,22.8,20.4,19.3,91.0,88.0,0.1,70.0,33.4
1917,1009.8,27.7,25.4,24.1,24.2,89.0,84.0,1.0,190.0,12.6
1918,1016.6,26.5,25.3,24.1,24.2,94.0,88.0,1.0,40.0,14.5
1919,1008.1,28.4,26.0,24.0,22.1,88.0,84.0,3.5,210.0,13.3
1920,1011.2,27.4,25.8,24.8,22.3,87.0,89.0,0.6,70.0,25.1
1921,1007.9,28.4,26.5,25.5,23.8,87.0,84.0,1.2,70.0,34.0
